# KLIBS INFO
#  > KLibs Commit: f3114ba150b1539d5e7d18ebe5fe32efa02ee24e
#
# EXPERIMENT SETTINGS
#  > Trials Per Block: 60
#  > Blocks Per Experiment: 8
#
# SYSTEM INFO
#  > Operating System: OS X 10.11.6
#  > Python Version: 2.7.12
#
# DISPLAY INFO
#  > Screen Size: 24" diagonal
#  > Resolution: 2560x1440 @ 60Hz
#  > View Distance: 57 cm

participant	gender	age	handedness	random_seed	block_num	trial_num	search_type	stimulus_type	present_absent	set_size	target_distractor	distractor_distractor	target_time	target_onset	spatial_response	spatial_rt	temporal_response	temporal_rt
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	9	59	space	COLOR	present	16	homo	homo	NA	NA	present	970.011997968	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	9	60	space	COLOR	absent	16	homo	homo	NA	NA	absent	929.699935019	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	1	time	COLOR	present	NA	homo	hetero	11	4920.48443941	NA	NA	present	1656.22242598
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	2	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	present	819.161320978
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	3	time	COLOR	present	NA	homo	hetero	9	4584.66433247	NA	NA	absent	4503.90418596
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	4	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.95024305
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	5	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4508.65956
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	6	time	COLOR	present	NA	homo	hetero	9	4583.7156306	NA	NA	absent	4504.12024703
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	7	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4519.63943202
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	8	time	COLOR	present	NA	homo	hetero	10	4750.49618659	NA	NA	absent	4504.36343398
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	9	time	COLOR	present	NA	homo	hetero	11	4925.37989574	NA	NA	absent	4512.079423
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	10	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.23460302
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	11	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	present	819.032507949
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	12	time	COLOR	present	NA	homo	hetero	8	4426.53209877	NA	NA	present	2330.64102096
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	13	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	present	653.143498988
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	14	time	COLOR	present	NA	homo	hetero	7	4250.15718366	NA	NA	absent	4504.24090197
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	15	time	COLOR	present	NA	homo	hetero	5	3916.45630856	NA	NA	absent	4504.16962302
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	16	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.22359101
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	17	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.25992202
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	18	time	COLOR	present	NA	homo	hetero	11	4924.45080289	NA	NA	absent	4512.12379005
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	19	time	COLOR	present	NA	homo	hetero	8	4417.07692668	NA	NA	absent	4505.20424102
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	20	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4509.20149998
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	21	time	COLOR	present	NA	homo	hetero	7	4250.90601099	NA	NA	absent	4504.311261
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	22	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.20928403
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	23	time	COLOR	present	NA	homo	hetero	8	4416.87996344	NA	NA	absent	4503.98695702
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	24	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4512.211508
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	25	time	COLOR	present	NA	homo	hetero	6	4083.28465487	NA	NA	present	2153.670247
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	26	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.41908196
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	27	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.19590698
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	28	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.14615299
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	29	time	COLOR	present	NA	homo	hetero	6	4093.65136277	NA	NA	absent	4514.50703701
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	30	time	COLOR	present	NA	homo	hetero	9	4583.77051409	NA	NA	absent	4504.27427504
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	31	time	COLOR	present	NA	homo	hetero	5	3916.54597955	NA	NA	present	1486.49623297
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	32	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.22370102
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	33	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4515.17305401
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	34	time	COLOR	present	NA	homo	hetero	9	4583.71016582	NA	NA	absent	4504.14760597
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	35	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4512.97192695
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	36	time	COLOR	present	NA	homo	hetero	5	3917.50611441	NA	NA	absent	4504.26611101
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	37	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4503.958271
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	38	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.45200899
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	39	time	COLOR	present	NA	homo	hetero	5	3920.13571172	NA	NA	absent	4507.56315701
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	40	time	COLOR	present	NA	homo	hetero	6	4083.27078391	NA	NA	absent	4504.04765399
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	41	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	present	2320.655588
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	42	time	COLOR	present	NA	homo	hetero	12	5084.13393442	NA	NA	absent	4504.03601601
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	43	time	COLOR	present	NA	homo	hetero	12	5091.10972309	NA	NA	absent	4511.11927902
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	44	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4519.35996901
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	45	time	COLOR	present	NA	homo	hetero	7	4250.8128905	NA	NA	absent	4504.15455498
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	46	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4515.90103499
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	47	time	COLOR	present	NA	homo	hetero	5	3916.5058248	NA	NA	present	1820.24995098
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	48	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	present	2320.64701396
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	49	time	COLOR	present	NA	homo	hetero	5	3916.61891174	NA	NA	absent	4505.41341503
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	50	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	1157.21825301
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	51	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.246675
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	52	time	COLOR	present	NA	homo	hetero	5	3917.45094476	NA	NA	present	820.069996
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	53	time	COLOR	present	NA	homo	hetero	8	4416.85611438	NA	NA	absent	4505.34751901
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	54	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.96496604
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	55	time	COLOR	present	NA	homo	hetero	6	4092.46676461	NA	NA	absent	4513.28297902
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	56	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.10094502
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	57	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	absent	4504.14987502
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	58	time	COLOR	present	NA	homo	hetero	10	4750.5584938	NA	NA	present	2320.523009
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	59	time	COLOR	absent	NA	homo	hetero	-1	NA	NA	NA	present	4504.14534303
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	10	60	time	COLOR	present	NA	homo	hetero	11	4928.8218392	NA	NA	present	4515.654371
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	1	space	COLOR	absent	12	hetero	hetero	NA	NA	absent	1223.53014903	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	2	space	COLOR	present	12	hetero	hetero	NA	NA	present	562.387904036	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	3	space	COLOR	present	8	hetero	hetero	NA	NA	present	470.170187997	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	4	space	COLOR	absent	16	hetero	hetero	NA	NA	absent	551.410355954	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	5	space	COLOR	absent	8	hetero	hetero	NA	NA	absent	618.878137961	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	6	space	COLOR	present	16	hetero	hetero	NA	NA	present	527.168784989	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	7	space	COLOR	present	16	hetero	hetero	NA	NA	absent	537.944692012	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	8	space	COLOR	absent	8	hetero	hetero	NA	NA	absent	501.304573962	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	9	space	COLOR	absent	12	hetero	hetero	NA	NA	absent	605.43220304	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	10	space	COLOR	present	8	hetero	hetero	NA	NA	absent	567.819886957	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	11	space	COLOR	absent	16	hetero	hetero	NA	NA	absent	662.35579201	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	12	space	COLOR	present	12	hetero	hetero	NA	NA	present	444.679104025	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	13	space	COLOR	absent	12	hetero	hetero	NA	NA	absent	569.386907038	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	14	space	COLOR	absent	16	hetero	hetero	NA	NA	absent	650.072996039	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	15	space	COLOR	present	12	hetero	hetero	NA	NA	present	856.557956955	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	16	space	COLOR	present	16	hetero	hetero	NA	NA	present	569.252039015	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	17	space	COLOR	present	8	hetero	hetero	NA	NA	present	486.501957988	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	18	space	COLOR	absent	8	hetero	hetero	NA	NA	absent	578.315161052	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	19	space	COLOR	absent	12	hetero	hetero	NA	NA	absent	730.103446986	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	20	space	COLOR	present	12	hetero	hetero	NA	NA	present	612.00569896	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	21	space	COLOR	present	8	hetero	hetero	NA	NA	present	476.70775099	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	22	space	COLOR	present	16	hetero	hetero	NA	NA	present	535.152106953	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	23	space	COLOR	absent	16	hetero	hetero	NA	NA	absent	861.845959967	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	24	space	COLOR	absent	8	hetero	hetero	NA	NA	absent	895.247503999	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	25	space	COLOR	present	8	hetero	hetero	NA	NA	present	483.370099973	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	26	space	COLOR	present	16	hetero	hetero	NA	NA	present	492.522318033	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	27	space	COLOR	present	12	hetero	hetero	NA	NA	present	746.508323995	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	28	space	COLOR	absent	12	hetero	hetero	NA	NA	absent	636.383560952	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	29	space	COLOR	absent	8	hetero	hetero	NA	NA	absent	555.368622998	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	30	space	COLOR	absent	16	hetero	hetero	NA	NA	absent	654.871307022	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	31	space	COLOR	present	16	hetero	hetero	NA	NA	present	518.647785997	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	32	space	COLOR	present	12	hetero	hetero	NA	NA	present	570.614164986	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	33	space	COLOR	absent	16	hetero	hetero	NA	NA	absent	538.159205986	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	34	space	COLOR	absent	12	hetero	hetero	NA	NA	absent	813.284764998	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	35	space	COLOR	present	8	hetero	hetero	NA	NA	present	589.381074009	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	36	space	COLOR	absent	8	hetero	hetero	NA	NA	absent	645.412569982	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	37	space	COLOR	absent	8	hetero	hetero	NA	NA	absent	642.911466013	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	38	space	COLOR	present	16	hetero	hetero	NA	NA	present	447.039221006	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	39	space	COLOR	absent	12	hetero	hetero	NA	NA	absent	613.367768005	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	40	space	COLOR	absent	16	hetero	hetero	NA	NA	absent	611.380006012	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	41	space	COLOR	present	8	hetero	hetero	NA	NA	present	516.924270021	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	42	space	COLOR	present	12	hetero	hetero	NA	NA	present	486.125750002	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	43	space	COLOR	absent	12	hetero	hetero	NA	NA	absent	538.499934017	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	44	space	COLOR	present	16	hetero	hetero	NA	NA	present	483.185407997	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	45	space	COLOR	present	12	hetero	hetero	NA	NA	present	471.134377993	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	46	space	COLOR	absent	16	hetero	hetero	NA	NA	absent	691.560379986	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	47	space	COLOR	present	8	hetero	hetero	NA	NA	present	481.941447011	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	48	space	COLOR	absent	8	hetero	hetero	NA	NA	absent	566.132886044	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	49	space	COLOR	absent	8	hetero	hetero	NA	NA	absent	486.525257991	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	50	space	COLOR	present	16	hetero	hetero	NA	NA	present	576.519103022	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	51	space	COLOR	present	12	hetero	hetero	NA	NA	present	426.165441982	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	52	space	COLOR	absent	12	hetero	hetero	NA	NA	absent	526.615295967	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	53	space	COLOR	present	8	hetero	hetero	NA	NA	present	547.998569964	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	54	space	COLOR	absent	16	hetero	hetero	NA	NA	absent	611.756152008	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	55	space	COLOR	present	8	hetero	hetero	NA	NA	present	629.198312992	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	56	space	COLOR	absent	16	hetero	hetero	NA	NA	absent	617.526696995	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	57	space	COLOR	absent	12	hetero	hetero	NA	NA	absent	593.198274961	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	58	space	COLOR	absent	8	hetero	hetero	NA	NA	absent	626.36500696	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	59	space	COLOR	present	12	hetero	hetero	NA	NA	present	591.759958013	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	11	60	space	COLOR	present	16	hetero	hetero	NA	NA	present	486.352871987	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	1	time	COLOR	present	NA	hetero	homo	6	4084.9504226	NA	NA	present	1320.98792499
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	2	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4505.008729
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	3	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.18035901
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	4	time	COLOR	present	NA	hetero	homo	5	3927.24080121	NA	NA	present	1664.27540296
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	5	time	COLOR	present	NA	hetero	homo	8	4416.93750068	NA	NA	present	1820.276457
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	6	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.11269796
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	7	time	COLOR	present	NA	hetero	homo	6	4082.96097211	NA	NA	present	1320.16696496
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	8	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4511.66249998
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	9	time	COLOR	present	NA	hetero	homo	6	4083.25508822	NA	NA	present	1319.893223
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	10	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.17872396
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	11	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.18346102
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	12	time	COLOR	present	NA	hetero	homo	7	4258.30289391	NA	NA	present	1494.78084
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	13	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4503.84343805
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	14	time	COLOR	present	NA	hetero	homo	5	3916.52407665	NA	NA	present	1153.01457798
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	15	time	COLOR	present	NA	hetero	homo	10	4750.45634583	NA	NA	present	2153.788511
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	16	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4510.62815299
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	17	time	COLOR	present	NA	hetero	homo	11	4917.3615005	NA	NA	present	2320.67812997
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	18	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4503.78782605
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	19	time	COLOR	present	NA	hetero	homo	6	4083.34899281	NA	NA	present	1486.67096102
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	20	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4511.79584902
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	21	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4503.97323497
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	22	time	COLOR	present	NA	hetero	homo	9	4583.788576	NA	NA	present	1819.95305198
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	23	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.31481801
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	24	time	COLOR	present	NA	hetero	homo	11	4926.08336577	NA	NA	present	2162.55823901
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	25	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.800561
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	26	time	COLOR	present	NA	hetero	homo	9	4583.74617561	NA	NA	present	1820.24190598
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	27	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4505.23452397
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	28	time	COLOR	present	NA	hetero	homo	12	5094.05462209	NA	NA	present	4515.56155999
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	29	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.08207998
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	30	time	COLOR	present	NA	hetero	homo	11	4917.38056791	NA	NA	present	2153.83510804
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	31	time	COLOR	present	NA	hetero	homo	9	4583.65065005	NA	NA	present	1820.05263603
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	32	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4515.63359803
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	33	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4503.875583
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	34	time	COLOR	present	NA	hetero	homo	12	5084.17075454	NA	NA	present	4504.32795903
